"ENT","CON","TOT_PER","TOT_HOM","P1_3_H1","P1_3_H2","P1_3_H3","P1_3_H4","P1_3_H5","P1_3_H6","P1_3_H7","P1_3_H8","P1_3_H9","P1_3_H10","P1_3_H11","TOT_MUJ","P1_3_M1","P1_3_M2","P1_3_M3","P1_3_M4","P1_3_M5","P1_3_M6","P1_3_M7","P1_3_M8","P1_3_M9","P1_3_M10","P1_3_M11","P1_3_M12","P1_3_M13","P2_1_1","P2_1_2","P2_1_3","P2_1_4","P2_1_5","P2_1_6","P2_2","P4_1_1","P4_1_2","P4_1_3","P4_1_4","P4_1_5","P4_1_6","P4_1_7","P4_1_8","P4_2_1","P4_2_2","P4_2_3","P4_2_4","P4_2_5","P4_2_6","P4_2_7","P4_2_8","P4_2_9","P4_2_10","P4_3_1","P4_3_2","P4_3_3","P4_3_4","P4_3_5","P4_3_6","P4_3_7","P4_3_8","P4_3_9","FACTOR"
"27","27E10074","05","03","04","45","60","","","","","","","","","02","40","58","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","1","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1",4426
"27","27E10081","03","01","07","","","","","","","","","","","02","21","41","","","","","","","","","","","","1","2","2","1","1","1","","2","2","1","2","2","2","2","2","0","1","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0",3818
"27","27E10120","06","02","20","34","","","","","","","","","","04","68","46","14","09","","","","","","","","","","2","2","1","2","1","1","","2","2","2","1","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",5015
"27","27E10144","04","03","29","62","10","","","","","","","","","01","35","","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0",3412
"27","27E10170","09","03","11","28","54","","","","","","","","","06","52","35","26","19","08","00","","","","","","","","1","2","1","1","1","1","","1","1","1","1","1","1","2","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0",2751
"27","27E10182","07","04","01","09","14","37","","","","","","","","03","16","08","36","","","","","","","","","","","2","2","1","2","2","2","01","2","2","2","1","2","2","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",3329
"27","27E10205","08","04","66","15","12","13","","","","","","","","04","52","72","23","13","","","","","","","","","","2","1","1","2","1","1","","1","1","2","1","1","1","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",2410
"27","27E10210","04","00","","","","","","","","","","","","04","12","17","19","35","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0",7440
"27","27E10380","04","02","60","06","","","","","","","","","","02","33","55","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",4953
"27","27E10443","04","02","32","11","","","","","","","","","","02","06","34","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0",3679
"27","27E10458","04","02","20","50","","","","","","","","","","02","50","21","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",3164
"27","27E10519","05","04","27","56","17","07","","","","","","","","01","55","","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","1","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0",3154
"27","27E10537","03","01","40","","","","","","","","","","","02","05","26","","","","","","","","","","","","2","2","1","1","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0",3818
"27","27E10545","04","03","14","30","12","","","","","","","","","01","39","","","","","","","","","","","","","2","2","1","1","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",5124
"27","27E10752","04","02","10","35","","","","","","","","","","02","09","32","","","","","","","","","","","","2","2","2","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0",3679
"27","27E10759","07","04","31","32","53","12","","","","","","","","03","02","18","54","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","1","2","2","2","2","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0",2626
"27","27E10798","04","02","01","41","","","","","","","","","","02","09","39","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",4953
"27","27E11032","02","01","37","","","","","","","","","","","01","19","","","","","","","","","","","","","2","2","1","1","1","2","06","","","","","","","","","","","","","","","","","","","","","","","","","","","",8638
"27","27E11051","04","02","59","10","","","","","","","","","","02","23","42","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",6070
"27","27E11389","04","02","46","15","","","","","","","","","","02","18","36","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",8455
"27","27E11392","02","01","26","","","","","","","","","","","01","53","","","","","","","","","","","","","2","2","1","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10233
"27","27E11415","05","03","55","20","22","","","","","","","","","02","74","55","","","","","","","","","","","","1","1","1","1","1","1","","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",2828
"27","27E11525","04","03","15","41","09","","","","","","","","","01","38","","","","","","","","","","","","","1","2","2","2","1","1","","1","1","2","1","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0",6070
"27","27E11622","04","02","07","33","","","","","","","","","","02","26","23","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",6280
"27","27E11632","04","02","23","48","","","","","","","","","","02","22","45","","","","","","","","","","","","1","1","1","2","1","1","","1","2","2","1","2","1","2","2","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0",3164
"27","27E11667","03","01","14","","","","","","","","","","","02","09","36","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",5734
"27","27E11682","04","02","51","11","","","","","","","","","","02","20","46","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0",5124
"27","27E11689","04","02","13","30","","","","","","","","","","02","05","30","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0",5124
"27","27E11736","04","02","09","32","","","","","","","","","","02","14","35","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",5124
"27","27E11780","04","01","52","","","","","","","","","","","03","12","15","55","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0",5124
"27","27E11782","04","02","12","28","","","","","","","","","","02","10","29","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0",4665
"27","27E11802","02","01","60","","","","","","","","","","","01","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8350
"27","27E11829","04","02","21","26","","","","","","","","","","02","18","55","","","","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0",6900
"27","27E11865","04","03","19","46","17","","","","","","","","","01","45","","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0",10016
"27","27E11985","08","04","04","06","26","53","","","","","","","","04","09","14","51","33","","","","","","","","","","2","2","2","2","2","2","01","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",9148
"27","27E12017","02","01","32","","","","","","","","","","","01","28","","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10233
"27","27E12089","02","01","28","","","","","","","","","","","01","30","","","","","","","","","","","","","2","2","1","2","1","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",10233
"27","27E12108","05","00","","","","","","","","","","","","05","09","06","10","35","50","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",2442
"27","27E12121","07","02","27","28","","","","","","","","","","05","07","00","23","85","64","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0",3329
"27","27E12123","01","00","","","","","","","","","","","","01","21","","","","","","","","","","","","","2","2","2","2","1","2","02","","","","","","","","","","","","","","","","","","","","","","","","","","","",9666
"27","27E12189","03","00","","","","","","","","","","","","03","16","21","50","","","","","","","","","","","2","1","2","2","1","2","01","2","2","2","2","2","2","2","2","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",6299
"27","27E12223","04","02","07","32","","","","","","","","","","02","01","25","","","","","","","","","","","","2","2","1","2","1","1","","1","2","2","2","2","1","2","2","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",6070
"27","27E12232","07","04","03","05","17","50","","","","","","","","03","33","08","09","","","","","","","","","","","2","2","1","2","1","2","02","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",36045
"27","27E12300","03","01","09","","","","","","","","","","","02","22","49","","","","","","","","","","","","2","1","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0",3818
"27","27E12312","04","02","38","07","","","","","","","","","","02","13","36","","","","","","","","","","","","2","2","1","2","1","2","06","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",5124
"27","27E12314","02","02","45","16","","","","","","","","","","00","","","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",8638
"27","27E12365","02","01","40","","","","","","","","","","","01","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8350
"27","27E12367","04","02","19","28","","","","","","","","","","02","36","13","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0",6280
"27","27E12397","06","03","12","15","57","","","","","","","","","03","85","40","07","","","","","","","","","","","2","1","2","2","1","2","01","2","1","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",3040
"27","27E12399","03","02","19","58","","","","","","","","","","01","47","","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","1","1","2","2","2","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",9145
"27","27E12404","04","04","27","22","18","21","","","","","","","","00","","","","","","","","","","","","","","2","2","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2827
"27","27E12582","01","01","42","","","","","","","","","","","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9343
"27","27E12665","07","04","50","66","33","05","","","","","","","","03","28","40","60","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","1","2","2","0","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0",2435
